Date,Dividend
2020-09-14,0.15
2020-11-19,0.15
2021-02-18,0.17
2021-05-19,0.17
2021-08-19,0.17
2021-11-18,0.17
2022-02-17,0.19
2022-05-19,0.19
2022-08-18,0.19
2022-11-17,0.19
2023-02-15,0.2
2023-05-18,0.2
2023-08-17,0.2
2023-11-16,0.2
2024-02-15,0.21
2024-05-16,0.21
2024-08-16,0.21
2024-11-15,0.21
2025-02-21,0.22
2025-05-16,0.22
2025-08-15,0.22
2025-11-14,0.22
2026-02-20,0.235
2026-05-15,0.235
