Date,Dividend
2016-01-13,0.48
2017-01-24,0.16
2017-05-03,0.16
2017-11-27,0.32
2019-01-04,0.4
2020-01-06,4.0
2020-12-18,3.2
2021-07-08,4.8
2023-08-17,1.6
2024-06-05,26.184
