Date,Open,High,Low,Close,Volume
1999-12-31,2.3446969985961914,2.4333620071411133,2.3446969985961914,2.4333620071411133,35527
2000-01-03,2.4530649185180664,2.4530649185180664,2.354548931121826,2.384104013442993,64075
2000-01-04,2.3742520809173584,2.3742520809173584,2.3643999099731445,2.3643999099731445,37430
2000-01-05,2.354548931121826,2.3742520809173584,2.3249940872192383,2.3446969985961914,59000
2000-01-06,2.3446969985961914,2.3643999099731445,2.3249940872192383,2.3643999099731445,115463
2000-01-07,2.354548931121826,2.3939549922943115,2.354548931121826,2.3939549922943115,59635
2000-01-10,2.4235100746154785,2.4629170894622803,2.3939549922943115,2.4333620071411133,91990
2000-01-11,2.4333620071411133,2.4333620071411133,2.3742520809173584,2.3742520809173584,19667
2000-01-12,2.3643999099731445,2.41365909576416,2.3348450660705566,2.3742520809173584,158603
2000-01-13,2.3742520809173584,2.4038069248199463,2.3643999099731445,2.3939549922943115,267087
2000-01-14,2.41365909576416,2.4826200008392334,2.41365909576416,2.4826200008392334,1136229
2000-01-18,2.4826200008392334,2.4826200008392334,2.3939549922943115,2.3939549922943115,88183
2000-01-19,2.384104013442993,2.4826200008392334,2.384104013442993,2.472769021987915,154162
2000-01-20,2.502324104309082,2.6008400917053223,2.502324104309082,2.58113694190979,448528
2000-01-21,2.5417299270629883,2.551582098007202,2.522027015686035,2.551582098007202,248689
2000-01-24,2.58113694190979,2.590989112854004,2.5121750831604004,2.5121750831604004,112291
2000-01-25,2.5121750831604004,2.522027015686035,2.492471933364868,2.492471933364868,91355
2000-01-26,2.4826200008392334,2.551582098007202,2.4826200008392334,2.5417299270629883,55828
2000-01-27,2.522027015686035,2.561434030532837,2.5121750831604004,2.561434030532837,105312
2000-01-28,2.561434030532837,2.6008400917053223,2.4826200008392334,2.492471933364868,67882
2000-01-31,2.4826200008392334,2.5121750831604004,2.443213939666748,2.443213939666748,59635
2000-02-01,2.443213939666748,2.502324104309082,2.443213939666748,2.502324104309082,47581
2000-02-02,2.4826200008392334,2.4826200008392334,2.4038069248199463,2.4235100746154785,135764
2000-02-03,2.4235100746154785,2.522027015686035,2.4235100746154785,2.522027015686035,47581
2000-02-04,2.53187894821167,2.6008400917053223,2.53187894821167,2.590989112854004,210624
2000-02-07,2.58113694190979,2.590989112854004,2.561434030532837,2.5712850093841553,38699
2000-02-08,2.590989112854004,2.590989112854004,2.492471933364868,2.492471933364868,60269
2000-02-09,2.492471933364868,2.522027015686035,2.4826200008392334,2.4826200008392334,107850
2000-02-10,2.502324104309082,2.502324104309082,2.4629170894622803,2.4629170894622803,58366
2000-02-11,2.502324104309082,2.502324104309082,2.4530649185180664,2.4530649185180664,86914
2000-02-14,2.492471933364868,2.492471933364868,2.4530649185180664,2.4530649185180664,43774
2000-02-15,2.4530649185180664,2.4629170894622803,2.4333620071411133,2.4629170894622803,66613
2000-02-16,2.4333620071411133,2.4530649185180664,2.3939549922943115,2.41365909576416,39968
2000-02-17,2.3939549922943115,2.4038069248199463,2.3643999099731445,2.3939549922943115,187785
2000-02-18,2.41365909576416,2.41365909576416,2.384104013442993,2.384104013442993,9516
2000-02-22,2.384104013442993,2.384104013442993,2.3643999099731445,2.384104013442993,76129
2000-02-23,2.3643999099731445,2.384104013442993,2.3643999099731445,2.384104013442993,149721
2000-02-24,2.384104013442993,2.4038069248199463,2.384104013442993,2.384104013442993,215065
2000-02-25,2.3939549922943115,2.3939549922943115,2.3052899837493896,2.354548931121826,787938
2000-02-28,2.3446969985961914,2.4038069248199463,2.3446969985961914,2.3643999099731445,132592
2000-02-29,2.3446969985961914,2.4038069248199463,2.3151419162750244,2.4038069248199463,425055
2000-03-01,2.3742520809173584,2.384104013442993,2.3446969985961914,2.3643999099731445,76764
2000-03-02,2.3348450660705566,2.3348450660705566,2.2954390048980713,2.3052899837493896,261377
2000-03-03,2.3052899837493896,2.3052899837493896,2.2855870723724365,2.3052899837493896,203011
2000-03-06,2.2855870723724365,2.3052899837493896,2.2855870723724365,2.3052899837493896,6979
2000-03-07,2.2560319900512695,2.2658839225769043,2.1673669815063477,2.187069892883301,666131
2000-03-08,2.1969220638275146,2.2067739963531494,2.1673669815063477,2.1772189140319824,235366
2000-03-09,2.1673669815063477,2.1772189140319824,2.1181089878082275,2.1772189140319824,254399
2000-03-10,2.1772189140319824,2.2067739963531494,2.1673669815063477,2.1673669815063477,545593
2000-03-13,2.1673669815063477,2.1673669815063477,2.1378118991851807,2.1378118991851807,26645
2000-03-14,2.1181089878082275,2.1378118991851807,2.1181089878082275,2.1181089878082275,117366
2000-03-15,2.1181089878082275,2.1181089878082275,2.1082570552825928,2.1082570552825928,174463
2000-03-16,2.127959966659546,2.1476640701293945,2.078701972961426,2.1476640701293945,128785
2000-03-17,2.1181089878082275,2.127959966659546,2.0885539054870605,2.127959966659546,265184
2000-03-20,2.1082570552825928,2.1082570552825928,2.068850040435791,2.068850040435791,133861
2000-03-21,2.0589990615844727,2.078701972961426,2.049146890640259,2.049146890640259,140839
2000-03-22,2.049146890640259,2.0589990615844727,2.009740114212036,2.039294958114624,80570
2000-03-23,2.039294958114624,2.039294958114624,1.9703340530395508,1.9801850318908691,150355
2000-03-24,1.9703340530395508,2.049146890640259,1.9506299495697021,2.049146890640259,891981
2000-03-27,2.049146890640259,2.0885539054870605,2.049146890640259,2.078701972961426,142108
2000-03-28,2.0589990615844727,2.0589990615844727,2.009740114212036,2.009740114212036,130054
2000-03-29,2.049146890640259,2.0589990615844727,1.9998890161514282,1.9998890161514282,329259
2000-03-30,2.009740114212036,2.009740114212036,1.9998890161514282,1.9998890161514282,109119
2000-03-31,2.009740114212036,2.049146890640259,2.009740114212036,2.049146890640259,99602
2000-04-03,1.9604820013046265,2.0294439792633057,1.9604820013046265,1.990036964416504,194130
2000-04-04,1.990036964416504,2.009740114212036,1.9801850318908691,2.009740114212036,119269
2000-04-05,1.9998890161514282,2.019592046737671,1.9998890161514282,2.009740114212036,156065
2000-04-06,2.009740114212036,2.039294958114624,1.990036964416504,1.990036964416504,90721
2000-04-07,2.009740114212036,2.0294439792633057,1.990036964416504,2.0294439792633057,79301
2000-04-10,2.019592046737671,2.039294958114624,1.9703340530395508,1.9703340530395508,111656
2000-04-11,1.9604820013046265,1.9604820013046265,1.8915200233459473,1.9210749864578247,433937
2000-04-12,1.91122305393219,1.9506299495697021,1.91122305393219,1.91122305393219,88183
2000-04-13,1.91122305393219,1.930927038192749,1.91122305393219,1.91122305393219,95796
2000-04-14,1.9210749864578247,1.930927038192749,1.901371955871582,1.930927038192749,69785
2000-04-17,1.9506299495697021,1.9506299495697021,1.901371955871582,1.9506299495697021,156699
2000-04-18,1.930927038192749,1.930927038192749,1.8915200233459473,1.91122305393219,114194
2000-04-19,1.901371955871582,1.901371955871582,1.8619649410247803,1.8718169927597046,1022035
2000-04-20,1.8619649410247803,1.8718169927597046,1.8619649410247803,1.8619649410247803,41871
2000-04-24,1.8619649410247803,1.881667971611023,1.8619649410247803,1.8619649410247803,11419
2000-04-25,1.8619649410247803,1.9703340530395508,1.8619649410247803,1.9703340530395508,326721
2000-04-26,1.9703340530395508,1.9703340530395508,1.9407789707183838,1.9407789707183838,43774
2000-04-27,1.9407789707183838,1.9604820013046265,1.8915200233459473,1.9506299495697021,544959
2000-04-28,1.9506299495697021,1.9801850318908691,1.930927038192749,1.9801850318908691,166216
2000-05-01,1.9703340530395508,2.009740114212036,1.9506299495697021,1.9998890161514282,59635
2000-05-02,2.009740114212036,2.068850040435791,2.009740114212036,2.049146890640259,356539
2000-05-03,2.049146890640259,2.049146890640259,1.9998890161514282,2.0294439792633057,55828
2000-05-04,1.9998890161514282,1.9998890161514282,1.91122305393219,1.9506299495697021,130054
2000-05-05,1.9506299495697021,1.9801850318908691,1.9407789707183838,1.9801850318908691,16495
2000-05-08,1.9998890161514282,2.009740114212036,1.9703340530395508,1.9801850318908691,34258
2000-05-09,1.9703340530395508,1.9703340530395508,1.9604820013046265,1.9604820013046265,35527
2000-05-10,1.9604820013046265,2.049146890640259,1.9604820013046265,2.0294439792633057,502453
2000-05-11,2.009740114212036,2.0294439792633057,1.9801850318908691,1.990036964416504,28548
2000-05-12,2.009740114212036,2.0294439792633057,1.9604820013046265,1.9604820013046265,114828
2000-05-15,1.9506299495697021,1.9604820013046265,1.930927038192749,1.9604820013046265,43140
2000-05-16,1.9703340530395508,1.990036964416504,1.9703340530395508,1.990036964416504,60903
2000-05-17,1.9801850318908691,1.9801850318908691,1.9703340530395508,1.9703340530395508,268356
2000-05-18,1.9703340530395508,2.0294439792633057,1.9703340530395508,2.0294439792633057,51387
2000-05-19,1.9604820013046265,1.9703340530395508,1.9604820013046265,1.9703340530395508,67247
2000-05-22,1.9604820013046265,1.9703340530395508,1.9506299495697021,1.9703340530395508,43140
2000-05-23,1.9506299495697021,1.9506299495697021,1.930927038192749,1.930927038192749,56463
2000-05-24,1.901371955871582,1.9506299495697021,1.881667971611023,1.881667971611023,219506
2000-05-25,1.8915200233459473,1.8915200233459473,1.8127069473266602,1.8521130084991455,389528
2000-05-26,1.8324099779129028,1.8718169927597046,1.8127069473266602,1.8324099779129028,399044
2000-05-30,1.8127069473266602,1.881667971611023,1.8127069473266602,1.881667971611023,54559
2000-05-31,1.8915200233459473,1.9703340530395508,1.881667971611023,1.9703340530395508,63441
2000-06-01,1.9703340530395508,1.9703340530395508,1.901371955871582,1.9210749864578247,50118
2000-06-02,1.9407789707183838,1.9506299495697021,1.91122305393219,1.930927038192749,60269
2000-06-05,1.91122305393219,1.91122305393219,1.8718169927597046,1.881667971611023,111022
2000-06-06,1.881667971611023,1.881667971611023,1.8422620296478271,1.8422620296478271,33624
2000-06-07,1.8324099779129028,1.8324099779129028,1.773300051689148,1.7831519842147827,256936
2000-06-08,1.743744969367981,1.773300051689148,1.743744969367981,1.773300051689148,392066
2000-06-09,1.743744969367981,1.7535970211029053,1.6747829914093018,1.7535970211029053,175097
2000-06-12,1.773300051689148,1.7831519842147827,1.7535970211029053,1.7831519842147827,60903
2000-06-13,1.773300051689148,1.773300051689148,1.7240420579910278,1.7338930368423462,34258
2000-06-14,1.7338930368423462,1.773300051689148,1.7338930368423462,1.743744969367981,128785
2000-06-15,1.7634479999542236,1.8028550148010254,1.743744969367981,1.8028550148010254,151624
2000-06-16,1.7831519842147827,1.8324099779129028,1.7831519842147827,1.8324099779129028,192226
2000-06-19,1.8521130084991455,1.8521130084991455,1.822558045387268,1.822558045387268,57731
2000-06-20,1.8028550148010254,1.822558045387268,1.793002963066101,1.822558045387268,263915
2000-06-21,1.822558045387268,1.822558045387268,1.8127069473266602,1.8127069473266602,13957
2000-06-22,1.8127069473266602,1.8127069473266602,1.8028550148010254,1.8127069473266602,45043
2000-06-23,1.8028550148010254,1.822558045387268,1.793002963066101,1.8127069473266602,109753
2000-06-26,1.7634479999542236,1.822558045387268,1.7634479999542236,1.8127069473266602,137667
2000-06-27,1.822558045387268,1.8324099779129028,1.793002963066101,1.8127069473266602,86280
2000-06-28,1.8127069473266602,1.881667971611023,1.8127069473266602,1.881667971611023,33624
2000-06-29,1.881667971611023,1.881667971611023,1.8521130084991455,1.8619649410247803,10785
2000-06-30,1.8915200233459473,1.9210749864578247,1.8718169927597046,1.9210749864578247,92624
2000-07-03,1.9210749864578247,1.9703340530395508,1.9210749864578247,1.9703340530395508,60269
2000-07-05,1.9506299495697021,1.9506299495697021,1.8521130084991455,1.8521130084991455,194130
2000-07-06,1.8324099779129028,1.8915200233459473,1.773300051689148,1.8915200233459473,95796
2000-07-07,1.8915200233459473,1.9210749864578247,1.8718169927597046,1.8718169927597046,90721
2000-07-10,1.8718169927597046,1.9703340530395508,1.8619649410247803,1.9703340530395508,91990
2000-07-11,1.9506299495697021,1.9604820013046265,1.901371955871582,1.930927038192749,135129
2000-07-12,1.930927038192749,1.9407789707183838,1.91122305393219,1.930927038192749,90721
2000-07-13,1.881667971611023,1.8915200233459473,1.8028550148010254,1.8521130084991455,107850
2000-07-14,1.8422620296478271,1.8718169927597046,1.8324099779129028,1.8718169927597046,34893
2000-07-17,1.8619649410247803,1.901371955871582,1.8521130084991455,1.901371955871582,17129
2000-07-18,1.8915200233459473,1.8915200233459473,1.8521130084991455,1.8619649410247803,41237
2000-07-19,1.8619649410247803,1.881667971611023,1.8521130084991455,1.8619649410247803,25376
2000-07-20,1.881667971611023,1.881667971611023,1.8324099779129028,1.8619649410247803,53925
2000-07-21,1.8718169927597046,1.881667971611023,1.8521130084991455,1.8718169927597046,59635
2000-07-24,1.881667971611023,1.881667971611023,1.8324099779129028,1.8324099779129028,36796
2000-07-25,1.8324099779129028,1.8718169927597046,1.822558045387268,1.8718169927597046,42505
2000-07-26,1.8619649410247803,1.881667971611023,1.8521130084991455,1.881667971611023,40602
2000-07-27,1.8718169927597046,1.8718169927597046,1.8619649410247803,1.8619649410247803,1616478
2000-07-28,1.8521130084991455,1.8619649410247803,1.8324099779129028,1.8324099779129028,24108
2000-07-31,1.8127069473266602,1.8718169927597046,1.8127069473266602,1.8619649410247803,75495
2000-08-01,1.8521130084991455,1.8521130084991455,1.8422620296478271,1.8422620296478271,16495
2000-08-02,1.822558045387268,1.8422620296478271,1.822558045387268,1.8422620296478271,24108
2000-08-03,1.8324099779129028,1.8324099779129028,1.7535970211029053,1.7831519842147827,345119
2000-08-04,1.7831519842147827,1.8127069473266602,1.7831519842147827,1.8127069473266602,36161
