Date,Dividend
2021-08-23,0.04
2021-11-19,0.09
2022-02-25,0.1
2022-05-19,0.1
2022-08-19,0.11
2022-11-18,0.12
2023-02-23,0.13
2023-05-18,0.14
2023-08-18,0.14
2023-11-17,0.14
2024-02-22,0.14
2024-05-20,0.18
2024-08-21,0.18
2024-11-08,0.18
2025-02-19,0.18
2025-05-14,0.225
2025-08-14,0.225
2025-11-10,0.225
2026-02-20,0.225
2026-05-13,0.23
