Date,Dividend
2002-08-05,0.183292
2005-08-02,0.021962
2006-08-02,0.08373
2007-07-10,0.146871
2008-08-08,0.123
2010-07-08,0.078
2011-07-22,0.193
2012-07-09,0.084
2013-07-08,0.068
2014-07-07,0.083
2015-07-14,0.089
2016-07-12,0.088
2017-07-11,0.083
2018-07-09,0.118
2019-07-15,0.094
2020-07-14,0.136
2021-07-21,0.285
2022-06-21,0.517
2023-06-26,0.586
2024-07-02,0.463
2025-06-24,0.483
